,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
2-pyrrolidone,10.941527777777779,-3.015046296296296,10.941527777777779,0.2847222222222223,0.4368355272348544,85.10599999999997,78.05,85.052763844,34.0,0.0,0.21956247781073204,-0.35609106220576986,0.35609106220576986,0.21956247781073204,2.1666666666666665,3.0,3.1666666666666665,3.309033603783233,261.2181569982583,10.654700538379252,9.855461885963821,2.855461885963821,5.565384140902211,4.848551336231848,1.4013377407318894,0.7787593621584619,0.7787593621584619,0.38278138051672567,0.38278138051672567,0.1880915399771102,0.1880915399771102,-0.53,430.0890537091929,0.7028610316724851,1.2857540807770496,0.5057254621854761,46.432480634555,5.309813353288376,0.0,1.4118420783282006,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,6.372924901329379,21.09433592266664,0.0,14.430930599421343,5.907179729351506,0.0,5.309813353288376,0.0,12.745849802658759,6.496859684315945,0.0,0.0,0.0,5.309813353288376,0.0,0.0,0.0,12.404039413667451,4.794537184071822,0.0,20.970401139680078,0.0,1.4118420783282006,0.0,0.0,29.1,25.14988921632621,4.794537184071822,0.0,5.309813353288376,0.0,0.0,0.0,0.0,0.0,0.0,9.636393415349522,49.19736111111111,0.0,10.941527777777779,-0.2847222222222223,0.0,-1.4976851851851853,0.0,-6.002893518518517,-2.9369212962962967,0.0,0.75,6.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,-0.10360000000000008,22.243699999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-Chloronapthalene,7.747222222222222,-0.48414588057445207,7.747222222222222,0.11851851851851802,0.5564479696593142,162.61900000000003,155.56299999999996,162.023627904,54.0,0.0,0.06449833163291685,-0.08432102971947456,0.08432102971947456,0.06449833163291685,0.7272727272727273,1.2727272727272727,2.0,3.2161246449441507,567.2012473731268,13.773502691896258,12.377964473009227,6.1338934190276815,8.285468820183675,6.438982236504613,3.3169467095138407,1.9389822365046137,2.3169467095138407,1.2194911182523067,1.4084733547569204,0.7583683386892301,0.9001050160676903,-1.0100000000000002,8859.84186273307,2.4947242291669056,2.554171088486387,1.2180471887174347,80.2511273792885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.81303342854899,22.857285844256182,5.022633313741326,9.59530989319154,9.59530989319154,22.373388319162107,0.0,0.0,0.0,0.0,0.0,47.31956426738439,0.0,0.0,0.0,0.0,0.0,11.600939890232516,0.0,0.0,0.0,9.59530989319154,42.29693095364306,5.022633313741326,10.772448428929591,0.0,0.0,36.25451224597977,0.0,0.0,21.83750045033421,0.0,0.0,0.0,0.0,0.0,0.0,21.196249783424054,53.52005416981607,5.7307042076089685,0.0,-0.5371012849584269,0.0,0.0,-2.9358793146888376,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.4932000000000016,48.95800000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1-Pentene ,7.16724537037037,-3.3150462962962965,7.16724537037037,1.2424768518518514,0.4356038269849662,70.13499999999998,60.05499999999999,70.07825032,30.0,0.0,0.05695943494511931,-0.10308315147465182,0.10308315147465182,0.05695943494511931,2.0,3.0,3.6,5.4926567120396985,266.0275602238896,12.654700538379252,12.5,2.5,6.354059275497024,6.0,1.0,0.375,0.375,0.125,0.125,0.03125,0.03125,-0.26,678.9754649636253,0.3511948030485054,3.7400000000000007,3.740000000000001,47.559121454909885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.531038962001867,19.276888764660626,6.372924901329379,9.59530989319154,4.1122756685106605,13.7075855617022,0.0,0.0,0.0,0.0,19.597741919954437,0.0,12.583110708037434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.30532748165663,12.583110708037434,0.0,0.0,0.0,0.0,32.18085262799187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7075855617022,69.39212962962964,0.0,0.0,0.0,0.0,0.0,-1.2883101851851848,-6.51238425925926,-4.508101851851852,0.0,0.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.9725,25.10499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Primidone,13.066216931216928,-4.0165769085411975,13.066216931216928,0.6610166288737718,0.7116448391760647,218.2560000000001,204.14399999999998,218.105527688,84.0,0.0,0.24107687820318055,-0.33746571961989924,0.33746571961989924,0.24107687820318055,1.1875,1.75,2.3125,3.195183431627887,888.825804283546,23.77350269189626,21.710923771927643,7.710923771927642,13.306194762347365,10.947102672463695,4.052675481463779,2.808911926566945,2.808911926566945,2.0071869062653835,2.0071869062653835,1.195805014387401,1.195805014387401,-1.8399999999999994,1136331.3921810824,2.884031454103089,3.9626300355797675,1.3773138680608399,113.82369348647703,10.619626706576751,0.0,8.23867462605318,11.814359458703011,0.0,0.0,9.589074368143644,0.0,0.0,0.0,37.06398565561216,11.936376393026375,6.853792780851101,16.21610436049405,28.86186119884268,11.814359458703011,0.0,10.619626706576751,0.0,18.639807488021837,6.620794467302512,35.77554503001347,0.0,0.0,10.619626706576751,0.0,0.0,0.0,18.435153926005523,15.004064837540422,0.0,35.2373711843647,30.212093538316473,2.8236841566564013,0.0,0.0,58.2,83.47013315061758,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.27278683069904,108.23606527410348,0.0,26.132433862433857,-1.3220332577475435,-5.254166666666667,-4.276563681027966,-5.863021056416391,-4.0165769085411975,-7.302804232804236,0.0,0.3333333333333333,16.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,4.0,3.0,0.0,1.0,1.0,2.0,0.5378999999999994,59.56340000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tetradecane,8.06446168745276,-4.983813421201819,8.06446168745276,4.0574687925040696,0.37310358381743647,198.39400000000026,168.15399999999997,198.23475095999999,86.0,0.0,0.026652986394548644,-0.06538238322279266,0.06538238322279266,0.026652986394548644,0.35714285714285715,0.5714285714285714,0.7857142857142857,7.515772328190157,962.5950814611567,37.0,37.0,7.0,18.25,18.25,3.25,1.5,1.5,0.6875,0.6875,0.3125,0.3125,0.0,78668519.46516882,1.2796106003244998,13.0,12.0,133.63261352001973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.17888305054392,0.0,41.122756685106616,0.0,41.122756685106616,0.0,0.0,0.0,0.0,90.17888305054392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.3016397356504,0.0,0.0,0.0,0.0,0.0,90.17888305054392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.122756685106616,232.6355352541994,0.0,0.0,0.0,0.0,0.0,0.0,-57.020597669191304,-8.114937585008143,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,5.707400000000006,66.75200000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-Chloropropane,6.869598765432099,-3.000192901234568,6.869598765432099,2.9027777777777777,0.38654183387765095,78.54199999999997,71.486,78.023627904,26.0,0.0,0.04658867443713652,-0.12361177098870252,0.12361177098870252,0.04658867443713652,1.75,2.25,2.25,4.748408577925169,124.74512589171295,9.5,8.877964473009227,2.6338934190276815,4.5,4.188982236504613,1.0669467095138407,0.3139822365046136,0.6919467095138409,0.0,0.0,0.0,0.0,0.29,88.55198210197693,0.43854921560460924,1.5939513677811554,45.31259215219977,41.607194984679154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.600939890232516,0.0,13.703784234591359,14.948449400598948,0.0,9.59530989319154,11.600939890232516,0.0,0.0,0.0,19.05692374199877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.600939890232516,5.35313950740741,0.0,0.0,23.299094127782897,0.0,0.0,0.0,0.0,0.0,19.05692374199877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.196249783424054,46.73418209876543,5.030092592592592,0.0,-2.9027777777777777,0.0,0.0,0.0,0.0,-6.000385802469136,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.6336,20.988999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-Methylbutanol,7.515625,-3.791666666666667,7.515625,3.456666666666666,0.5340885234757722,88.14999999999993,76.05399999999999,88.088815004,38.0,0.0,0.2100506262681115,-0.39609919499473895,0.39609919499473895,0.2100506262681115,1.6666666666666667,2.6666666666666665,3.1666666666666665,6.1431445976198615,300.57008077820336,15.207106781186548,14.908248290463863,2.908248290463863,7.560660171779822,7.112372435695795,1.2041241452319316,0.6020620726159658,0.6020620726159658,0.22706207261596578,0.22706207261596578,0.025515518153991442,0.025515518153991442,-0.04,2192.9485560124576,0.5097508009967959,3.1616129032258065,2.212525252525253,55.93956949775302,5.1088081911072125,0.0,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,0.0,20.076709135920737,5.893957685363079,18.895812248448266,2.7415171123404405,20.18715230897963,0.0,1.4311996572326342,0.0,5.893957685363079,20.076709135920737,6.558985242916289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.098993091256135,0.0,5.893957685363079,35.15505325379316,0.0,0.0,0.0,0.0,20.23,32.52965206420011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,16.509543775105055,84.71354166666666,0.0,0.0,3.456666666666666,0.0,-3.791666666666667,0.0,-3.7541666666666664,-10.874375000000004,0.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0248,26.54079999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benzonitrile,8.521148904006047,-0.47777777777777763,8.521148904006047,0.31388888888888844,0.48844457037463734,103.12399999999995,98.08399999999997,103.04219916,38.0,0.0,0.09910883682440627,-0.1924370514343749,0.1924370514343749,0.09910883682440627,1.125,1.625,2.125,3.691009685688776,377.3195331886988,10.171208396324303,8.947213595499958,3.947213595499958,6.00210641759854,4.473606797749979,1.973606797749979,1.1118033988749896,1.1118033988749896,0.6118033988749895,0.6118033988749895,0.30590169943749473,0.30590169943749473,-1.29,701.8677369106731,1.595441727602952,2.13092991566867,0.8545400393598551,55.21377741620136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.261891554738487,0.0,18.127256122989884,12.08483741532659,0.0,18.48646558534037,6.853792780851101,0.0,5.261891554738487,0.0,0.0,0.0,0.0,35.77554503001347,0.0,6.069221312792274,0.0,0.0,0.0,0.0,0.0,0.0,11.33111286753076,12.417244272548094,30.212093538316473,0.0,0.0,0.0,23.79,30.212093538316473,0.0,0.0,5.563451491696996,0.0,0.0,0.0,6.069221312792274,0.0,0.0,12.115684335589586,36.046351095993955,0.0,0.0,8.521148904006047,-0.31388888888888844,0.0,-0.7536111111111101,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5582799999999999,31.156999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diazinon,8.2171981292517,-5.502893754724113,8.2171981292517,1.4195942775258248,0.7176158745437983,304.35199999999963,283.184,304.10105016200055,108.0,0.0,0.3813041331392303,-0.40553675471309386,0.40553675471309386,0.3813041331392303,1.1578947368421053,1.894736842105263,2.473684210526316,4.115670951118636,1090.4077927845287,32.34493498269124,29.974633948355326,10.685557720282969,17.130375610331605,14.737096370035932,6.793134971726708,2.626171977142893,5.409962512147846,1.3872589416268357,3.0844106649720624,0.8129209618259765,1.8820131294560514,-0.55,27266502.532545257,3.609883762957393,7.2904051242661545,5.146214182684139,149.0151802918204,4.5237471617118175,5.824404497999927,0.0,5.879988336435371,0.0,6.718607232363179,9.047494323423635,4.9839785209472085,4.9839785209472085,0.0,13.703784234591359,20.555676351887037,51.369297375237046,19.971763266683677,42.35717116471009,18.525463321001826,0.0,9.967957041894417,0.0,40.15341827184147,13.117970485832577,17.56075120051168,0.0,5.879988336435371,4.5237471617118175,0.0,5.879988336435371,6.718607232363179,23.085927527726994,20.85435041206228,6.851892117295679,73.6057883269688,6.042418707663295,0.0,0.0,0.0,53.47,83.43073552698428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.01545136531805,45.11653292992511,172.72062996292033,4.808768817712272,6.604354135172587,0.0,-1.4195942775258248,-6.951352277021922,-1.4236125283446717,0.0,-31.700304944023834,0.0,0.6666666666666666,19.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,7.0,12.0,0.0,0.0,0.0,1.0,3.5847200000000026,79.02300000000004,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-Undecanol,7.931590136054421,-4.739880952380956,7.931590136054421,3.560642521184323,0.5554538397325264,172.3120000000002,148.11999999999998,172.182715388,74.0,0.0,0.21043063946228868,-0.3934192690333077,0.3934192690333077,0.21043063946228868,0.75,1.3333333333333333,1.8333333333333333,7.232706382043651,799.860853742293,30.207106781186546,29.908248290463863,5.908248290463863,15.060660171779821,14.612372435695795,2.7041241452319316,1.3291241452319316,1.3291241452319316,0.5510310363079829,0.5510310363079829,0.24426551815399145,0.24426551815399145,-0.04,3590246.042777996,1.175464290015657,9.05124087591241,9.96,110.98886818614629,5.1088081911072125,0.0,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,0.0,51.46236642660133,13.224817018625059,30.156688235744834,7.450776583120208,36.636254983022276,0.0,1.4311996572326342,0.0,0.0,70.76720147217637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.620025875289835,0.0,0.0,96.21463023714135,0.0,0.0,0.0,0.0,20.23,70.76720147217637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,32.958646449147686,182.58578902233535,0.0,0.0,3.560642521184323,0.0,0.0,0.0,-40.91334532808764,-7.983086215431998,0.0,1.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,3.5079000000000025,54.29080000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2,2',3,4,6-PCB",7.990920886873268,-0.4205527210884348,7.990920886873268,0.06666666666666599,0.5165015321569533,326.43699999999995,321.39700000000005,323.8833885600001,88.0,0.0,0.06856670141215077,-0.08428815600632175,0.08428815600632175,0.06856670141215077,0.47058823529411764,1.0,1.7058823529411764,3.0269140714779517,679.959813936206,16.928203230275514,12.889822365046136,11.669467095138408,10.10683602522959,6.694911182523068,6.084733547569204,2.9449111825230676,4.834733547569205,1.8999065543542795,3.414005377348555,1.1873015382865897,2.276190329145483,-0.1100000000000001,54493.88210944759,8.139277558005782,5.255925392825009,2.669225413029379,131.02968096080838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.04711815882588,24.16967483065318,21.172169610876644,21.921692722075075,6.853792780851101,58.00469945116258,0.0,0.0,0.0,0.0,0.0,55.3252601070231,0.0,11.126902983393991,0.0,0.0,0.0,58.00469945116258,0.0,0.0,0.0,6.853792780851101,30.212093538316473,25.11316656870663,11.126902983393991,0.0,0.0,18.127256122989884,0.0,0.0,48.324906967427204,0.0,0.0,0.0,0.0,0.0,0.0,64.85849223201369,38.96721154922874,29.866990040872313,0.0,-1.1546723565969574,-0.18567901234567774,0.0,-1.9382946656028646,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,6.620600000000001,76.92800000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
