,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
dibromomethane,6.4375,-1.375,6.4375,1.375,0.49009217871796995,173.835,171.819,171.852324264,20.0,0.0,0.05878888811867265,-0.08024865081729037,0.08024865081729037,0.05878888811867265,2.0,2.0,2.0,3.0237157840738176,23.11941547876375,4.5,3.2559289460184546,4.427922024247863,2.0,1.3779644730092273,1.9639610121239313,0.07142857142857141,1.9285714285714282,0.0,0.0,0.0,0.0,0.96,3.6096404744368114,1.4103121748178982,2.9600000000000004,2.96,39.2842872394479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.859887795898697,0.0,0.0,6.932978061940657,2.7415171123404405,31.859887795898697,0.0,0.0,0.0,0.0,4.191460949600216,0.0,0.0,0.0,0.0,0.0,0.0,31.859887795898697,4.191460949600216,0.0,0.0,2.7415171123404405,0.0,0.0,0.0,0.0,0.0,4.191460949600216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.859887795898697,2.7415171123404405,11.5,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.7337,22.720999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-methylpentan-3-ol,7.665625,-4.026041666666667,7.665625,3.621458333333333,0.5586305568134092,102.17699999999992,88.06499999999998,102.104465068,44.0,0.0,0.21045862018007144,-0.392874853983553,0.392874853983553,0.21045862018007144,1.4285714285714286,2.2857142857142856,2.7142857142857144,6.603383994995953,360.39614600878207,17.707106781186546,17.408248290463863,3.408248290463863,8.810660171779821,8.362372435695795,1.4541241452319316,0.8291241452319316,0.8291241452319316,0.3405931089239487,0.3405931089239487,0.0625,0.0625,-0.04,7378.34521405986,0.6205555800980719,3.026851631655436,2.6311409395973158,65.11445261248525,5.1088081911072125,0.0,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,0.0,20.555676351887037,12.266882586692457,16.44910267404264,7.450776583120208,22.92866942132007,0.0,1.4311996572326342,0.0,5.893957685363079,33.00861928016641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.620025875289835,0.0,5.893957685363079,44.74846248342931,0.0,0.0,0.0,0.0,20.23,38.90257696552948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,19.251060887445494,100.65770833333333,0.0,0.0,3.621458333333333,0.0,-4.007291666666667,0.0,-7.936458333333335,-11.33541666666667,0.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1.4133,31.135799999999982,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-ethylpyridine,7.425115740740741,-3.057317649281936,7.425115740740741,0.6249149659863942,0.5313362980164081,107.15599999999995,98.08399999999999,107.073499288,42.0,0.0,0.08399040230630808,-0.26132742601573894,0.26132742601573894,0.08399040230630808,1.5,2.5,3.375,3.5389109593981742,449.63808319537793,13.593858127134677,12.947213595499958,3.947213595499958,7.497906125614376,6.447213595499958,1.9472135954999579,1.0722135954999579,1.0722135954999579,0.5854101966249685,0.5854101966249685,0.2894059480312316,0.2894059480312316,-0.8500000000000001,2881.0530248389023,1.0368387504912349,2.455694606496293,1.0594030875809968,62.025669830747034,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,12.894310824958975,18.45776231665597,18.72061598651432,5.483034224680881,12.33682700553198,0.0,0.0,4.9839785209472085,0.0,13.224817018625059,0.0,29.994079328653108,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,6.372924901329379,0.0,24.882647117676118,24.300151333804646,0.0,0.0,0.0,12.89,43.21889634727816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,12.33682700553198,65.12295020786092,0.0,3.3078935185185183,0.0,-0.8023148148148145,0.0,-2.096905706727134,-3.6409722222222225,-3.057317649281936,0.0,0.2857142857142857,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.644,33.614999999999995,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ethyl pentanoate,11.669810090702946,-3.98263888888889,11.669810090702946,2.378009259259259,0.5416729314973412,130.18699999999995,116.07499999999997,130.099379688,54.0,0.0,0.3052672446877203,-0.4659692088842844,0.4659692088842844,0.3052672446877203,1.4444444444444444,2.3333333333333335,3.0,5.772036520576715,456.72669052182823,19.284457050376172,18.316496580927726,4.316496580927726,9.627827084841575,8.862372435695795,1.8623724356957947,0.8665816237971965,0.8665816237971965,0.37079081189859825,0.37079081189859825,0.15414540594929912,0.15414540594929912,-0.53,16573.642660752368,1.0253225880980366,5.603868808567606,5.339329135302875,75.87355804610921,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,13.224817018625059,13.224817018625059,22.822027575372015,9.300502355256729,28.722019924254944,5.969305287951849,0.0,0.0,0.0,32.8225589385795,6.558985242916289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.528290530868137,9.53140013787187,0.0,52.01317872496262,0.0,0.0,0.0,0.0,26.3,45.35084946944763,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,19.190619786383078,103.04772699357522,0.0,11.669810090702946,0.0,0.0,-2.378009259259259,0.0,-11.813619496409679,-10.859241661942558,0.0,0.8571428571428571,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,1.7397,36.157999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benzenethiol,7.321990740740741,-0.4233333333333331,7.321990740740741,0.03611111111111076,0.48490334051496226,110.18099999999995,104.13299999999998,110.019021192,36.0,0.0,0.10789844512947898,-0.14342689229770952,0.14342689229770952,0.10789844512947898,1.1428571428571428,1.7142857142857142,2.2857142857142856,3.5637576760479117,320.4630927223895,10.171208396324303,9.408248290463863,4.224744871391589,6.00210641759854,4.612372435695795,2.1123724356957947,0.9541241452319316,1.3623724356957947,0.4770620726159658,0.6811862178478973,0.2385310363079829,0.3405931089239486,-0.43000000000000005,701.8677369106731,1.2900460238891327,2.0299990576722062,1.2387962111442479,56.697188651709844,0.0,1.1237991730321881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.53269603815698,18.127256122989884,12.08483741532659,4.895483475517775,6.853792780851101,6.853792780851101,12.53269603815698,1.1237991730321881,0.0,0.0,4.895483475517775,0.0,30.212093538316473,0.0,0.0,0.0,0.0,0.0,12.53269603815698,1.1237991730321881,0.0,0.0,6.853792780851101,35.107577013834245,0.0,0.0,0.0,0.0,18.127256122989884,0.0,0.0,16.980320890844364,12.53269603815698,0.0,0.0,0.0,0.0,0.0,7.977591953883289,43.295462962962965,0.4107407407407404,-0.03611111111111076,0.0,0.0,0.0,-1.8367592592592579,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.9753000000000003,33.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(2Z)-3,7-dimethylocta-2,6-dien-1-ol",7.908912037037037,-3.972175925925927,7.908912037037037,1.754584094440245,0.6171312932317708,154.25300000000016,136.10899999999998,154.135765196,64.0,0.0,0.21049878284230902,-0.39229736991721587,0.39229736991721587,0.21049878284230902,1.1818181818181819,2.0,2.6363636363636362,7.255129943687734,654.2260726955808,24.01650785794505,23.408248290463863,5.408248290463863,12.364078184394618,11.362372435695795,2.4541241452319316,1.3520620726159658,1.3520620726159658,0.5510310363079829,0.5510310363079829,0.2385310363079829,0.2385310363079829,-0.56,218849.07498167604,1.2355953726763504,6.1695841223704875,7.335554906673255,94.81489700637432,5.1088081911072125,0.0,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,0.0,23.25035255220967,33.3015261545458,17.819861230212858,12.042019467597168,28.411703646000948,0.0,1.4311996572326342,0.0,0.0,33.3015261545458,6.558985242916289,23.25035255220967,0.0,0.0,0.0,0.0,0.0,0.0,13.098993091256135,0.0,0.0,56.60442160943959,23.25035255220967,0.0,0.0,0.0,20.23,63.110863949671746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,24.734095112126372,133.66523673049466,0.0,0.0,3.5598247354497357,-3.608812174561182,0.0,-3.6917635109599405,-7.917340797430088,-14.340478316326532,0.0,0.6,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,2.671400000000001,49.50780000000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
indane,7.734837962962963,-2.9780092592592595,7.734837962962963,0.6310185185185178,0.48947695058073354,118.17899999999993,108.09899999999998,118.07825032,46.0,0.0,0.06257048931006724,-0.06197440107740022,0.06257048931006724,0.06197440107740022,1.0,1.5555555555555556,2.111111111111111,3.0229277506776913,524.0984387356792,14.964101615137753,14.5,4.5,8.386751345948129,7.5,2.5,1.625,1.625,1.0625,1.0625,0.65625,0.65625,-0.78,9323.307672233685,1.159950472160352,1.8705768494137758,0.7477845773511872,69.57010331083569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.16967483065318,30.24567768738213,8.224551337021321,5.483034224680881,13.7075855617022,0.0,0.0,0.0,0.0,19.118774703988137,0.0,35.29657781404717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.745849802658759,0.0,31.207413446425566,24.16967483065318,0.0,0.0,0.0,0.0,54.4153525180353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7075855617022,76.49976851851852,0.0,0.0,0.0,-1.262037037037036,0.0,-2.847453703703702,-8.64027777777778,0.0,0.0,0.3333333333333333,9.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.1753,38.46700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ethoxybenzene,7.471990740740741,-3.1656509826152694,7.471990740740741,0.6696343537414962,0.5832071586937729,122.16699999999993,112.08699999999997,122.07316494,48.0,0.0,0.11876930548015822,-0.49389011429960394,0.49389011429960394,0.11876930548015822,1.2222222222222223,1.8888888888888888,2.5555555555555554,3.3858958861495063,476.22672064264697,15.171208396324303,14.408248290463863,4.408248290463863,8.398553027005267,7.158248290463863,2.158248290463863,1.1582482904638631,1.1582482904638631,0.6301551815399145,0.6301551815399145,0.3405931089239487,0.3405931089239487,-0.9800000000000001,7113.733316727609,1.2171357512493826,3.1269217948780974,1.7620129800279678,69.3245375794752,4.736862953800049,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.127256122989884,18.93672953262227,4.1122756685106605,16.154295136107827,18.44444851550225,0.0,0.0,0.0,0.0,6.851892117295679,6.558985242916289,30.212093538316473,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,6.558985242916289,0.0,0.0,20.559477678997876,30.212093538316473,0.0,0.0,0.0,9.23,49.37248273181235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,13.7075855617022,76.85319031084657,0.0,0.0,0.0,0.0,-0.8267361111111107,-3.7039550264550245,0.0,-6.322499173280425,0.0,0.25,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0853,37.61100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4-bromophenol,7.324699074074074,-0.3627777777777774,7.324699074074074,0.07250000000000023,0.6366834808262342,173.00900000000004,167.969,171.95237688,42.0,0.0,0.29309208177242485,-0.507965628687595,0.507965628687595,0.29309208177242485,1.375,2.0,2.5,3.563757676047911,324.3632272522796,10.171208396324303,8.78621276347309,5.372209302587795,6.00210641759854,4.301354672200408,2.6861046512938973,1.1431063817365452,1.9361046512938973,0.5715531908682725,0.9680523256469487,0.28577659543413625,0.4840261628234743,-0.5,701.8677369106731,2.028,2.1786703601108033,1.234072022160665,63.20470723630065,5.1088081911072125,5.749511833283905,0.0,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,15.929943897949348,24.16967483065318,4.472719515832414,5.483034224680881,10.591842415788093,15.929943897949348,1.4311996572326342,0.0,0.0,0.0,0.0,28.64239434648559,0.0,5.749511833283905,0.0,0.0,5.749511833283905,15.929943897949348,6.5400078483398465,0.0,0.0,5.483034224680881,28.64239434648559,0.0,0.0,0.0,20.23,0.0,0.0,0.0,34.3919061797695,0.0,0.0,0.0,0.0,0.0,21.038752089056562,6.914233881913515,35.90476095993953,2.9123223733938017,0.0,4.006574074074074,0.0,-0.3627777777777774,-1.2108796296296285,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.1547000000000005,35.80680000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2,2-dimethylpentane",7.708333333333334,-4.270833333333334,7.708333333333334,3.8020833333333357,0.4750207476322447,100.20499999999991,84.07699999999998,100.12520051199999,44.0,0.0,0.02718059103532162,-0.0653625715831776,0.0653625715831776,0.02718059103532162,0.8571428571428571,1.5714285714285714,2.0,7.117623435314137,389.2669040137084,19.5,19.5,3.5,9.5,9.5,1.5,1.0,1.0,0.25,0.25,0.09375,0.09375,0.0,11622.228645943067,0.5206611570247934,2.34375,6.0,69.40843171689423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.7804933705121,11.787915370726159,21.932136898723517,0.0,21.932136898723517,0.0,0.0,0.0,5.41499046939678,40.153418271841474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,62.085555170565044,0.0,0.0,0.0,0.0,0.0,45.56840874123825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.932136898723517,117.28333333333335,0.0,0.0,0.0,-4.252083333333334,0.0,0.0,-8.32916666666667,-15.952083333333334,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.832600000000001,34.362999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-acetoxyethyl acetate,10.966580805933486,-3.6950462962962973,10.966580805933486,2.072863284202569,0.4186583626992573,146.14200000000008,136.06199999999998,146.0579088,58.0,0.0,0.3022482902033888,-0.4622466419588056,0.4622466419588056,0.3022482902033888,1.1,1.5,1.8,5.08597159217011,355.5324469576053,16.568914100752345,14.632993161855453,4.6329931618554525,8.505654169683151,6.974744871391589,1.9747448713915894,0.9831632475943929,0.9831632475943929,0.32912414523193156,0.32912414523193156,0.13436436964131623,0.13436436964131623,-1.06,5241.285553127054,1.751191522839043,4.784806790484913,6.9399999999999995,73.163801260592,9.473725907600098,13.117970485832577,0.0,0.0,0.0,11.938610575903699,9.589074368143644,0.0,0.0,0.0,0.0,0.0,21.928335571612678,5.483034224680881,32.770385837445936,11.938610575903699,0.0,0.0,0.0,13.703784234591359,13.117970485832577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.056581061736274,19.06280027574374,0.0,27.411369796293556,0.0,0.0,0.0,0.0,52.6,38.760365296327635,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,13.7075855617022,75.66324074074073,0.0,21.93316161186697,0.0,0.0,-4.145726568405139,0.0,0.0,-14.117342450869241,0.0,0.6666666666666666,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.11260000000000003,33.26599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
