test_true_0,test_true_1,test_true_2,test_true_3,test_true_4,test_true_5,test_true_6,test_true_7,test_true_8,test_true_9,test_true_10,test_true_11,test_true_12,test_true_13,test_true_14,test_true_15,test_true_16,test_true_17,test_true_18,test_true_19,test_true_20,test_true_21,test_true_22,test_true_23,test_true_24,test_true_25,test_true_26,test_true_27,test_true_28,test_true_29
2.1,1.11,2.47,2.78,0.83,2.53,2.3,-0.84,1.5,3.1,-0.53,1.91,3.0,1.69,0.15,2.92,1.9,3.0,1.69,2.31,4.31,3.63,3.82,2.82,2.0,2.75,2.78,0.8,3.6,0.6
2.2,4.49,1.74,3.4,2.8,4.2,0.2,-0.49,3.21,2.63,1.91,2.95,3.36,0.87,3.4,3.28,2.5,3.07,1.5,2.4,1.7,1.72,1.5,3.27,2.35,2.0,3.0,1.6,3.32,3.06
2.0,2.2,4.31,2.59,0.4,1.62,1.79,1.18,0.77,1.93,0.8,2.4,1.7,2.82,-0.34,2.66,2.13,0.63,1.79,-0.94,3.53,0.22,3.45,3.57,1.69,2.08,1.75,0.9,1.84,1.78
0.9,3.3,2.32,2.6,2.6,3.4,1.94,2.4,1.88,2.34,2.5,3.71,0.89,1.85,0.87,0.81,1.9,1.44,1.28,3.98,4.29,-1.17,1.73,3.37,1.2,2.41,2.8,1.27,2.9,0.6
1.71,0.99,1.84,1.57,2.06,2.28,2.3,1.71,0.99,3.7,2.44,3.23,1.36,2.47,2.7,2.95,4.0,4.26,3.05,1.3,-0.92,2.91,2.68,4.3,1.35,1.23,3.0,2.89,3.0,1.84
-0.4,3.07,4.36,1.71,2.76,2.07,1.42,2.63,2.77,3.56,2.92,-0.49,2.71,0.56,0.05,3.5,3.21,2.52,2.4,-0.82,3.1,2.75,1.5,2.46,2.63,2.8,3.65,2.09,2.79,2.66
1.21,2.48,2.29,1.87,1.83,3.76,2.54,0.6,3.38,1.73,3.0,3.4,2.14,1.9,2.75,1.46,0.48,2.29,2.79,2.0,1.18,3.42,1.58,3.21,1.3,0.7,1.2,2.5,1.56,0.6
0.62,1.09,4.13,2.8,2.5,0.29,2.46,-0.28,-0.15,2.71,3.72,3.19,0.61,2.43,3.12,2.31,2.32,2.48,1.39,2.62,2.4,2.2,3.8,0.87,2.65,1.0,1.74,1.0,1.86,0.2
1.34,2.9,3.9,1.1,3.3,0.92,1.86,2.16,1.2,3.06,2.24,3.18,3.29,2.2,1.74,1.8,2.73,2.24,0.83,2.01,2.61,2.46,-0.7,2.87,2.65,3.2,3.5,3.74,2.96,2.4
2.5,1.59,2.92,0.37,1.4,3.42,0.86,2.85,0.64,2.34,2.52,2.9,0.7,3.18,1.09,3.6,2.7,1.71,3.27,1.1,3.18,3.0,3.59,1.12,3.2,2.4,3.3,0.25,0.98,0.49
1.2,2.47,2.43,3.8,2.01,0.5,1.47,2.99,3.0,0.2,2.66,1.15,2.62,4.1,2.63,3.3,3.0,2.57,2.9,3.39,-1.41,1.26,-0.31,0.66,1.0,1.44,2.28,3.31,0.71,1.85
0.87,1.91,2.77,2.43,3.32,0.97,2.84,4.4,1.8,4.21,3.09,0.05,0.99,3.5,1.1,4.01,0.6,4.14,1.07,4.1,3.6,0.7,2.9,3.02,2.33,3.53,2.8,-0.8,0.66,1.29
2.24,2.4,2.79,2.17,3.12,0.3,1.88,2.86,-0.66,3.0,2.42,3.7,2.89,2.45,1.66,2.98,1.91,3.5,1.37,3.11,1.26,3.87,3.56,0.03,2.2,3.5,2.66,1.91,3.9,2.4
3.45,3.6,2.19,2.81,1.83,0.76,3.1,2.41,2.16,2.14,2.74,2.84,3.1,1.6,-0.2,2.83,4.1,-0.2,2.9,2.41,3.3,2.12,3.06,1.46,3.5,0.26,-0.84,0.73,1.31,3.13
2.7,3.18,1.64,1.47,2.5,3.6,4.24,0.96,2.81,3.17,1.93,0.75,-1.01,-0.51,1.31,3.5,3.4,3.63,2.0,3.1,2.17,3.33,2.21,2.53,3.01,2.09,-0.89,2.73,2.95,1.09
3.56,3.6,3.6,0.86,2.6,1.6,3.14,3.9,3.3,3.0,0.82,1.78,3.19,2.37,2.47,2.7,-0.59,1.69,2.4,3.36,0.67,1.35,1.87,0.5,0.24,1.21,0.45,2.1,0.84,1.42
3.1,2.2,0.68,2.36,1.73,1.79,1.0,0.62,1.55,0.3,3.74,2.13,0.67,2.75,3.1,1.6,0.51,3.1,1.69,3.5,2.31,3.18,1.19,0.27,-1.5,1.8,1.9,2.95,0.42,1.33
-0.78,2.35,3.5,2.22,1.37,3.3,1.34,2.43,0.85,2.11,4.3,2.48,2.41,0.76,2.44,2.15,2.32,2.87,0.92,2.1,1.75,2.0,2.1,4.21,3.71,2.3,1.99,1.88,3.3,2.39
2.65,2.06,-0.97,2.74,2.4,0.96,2.0,3.51,1.1,3.0,1.43,2.06,3.82,1.97,1.77,2.84,2.3,3.6,3.1,2.63,2.14,0.9,1.49,2.79,1.33,1.7,0.31,2.01,3.27,3.08
1.51,1.2,3.29,2.4,3.58,1.06,1.03,1.6,2.19,2.4,3.7,3.07,2.86,4.15,2.51,2.17,2.7,-0.4,0.67,0.3,4.3,1.91,3.42,1.88,1.4,0.01,0.71,2.74,-0.8,1.19
1.9,2.87,0.18,2.7,1.92,1.2,0.26,3.89,4.0,2.2,2.86,0.1,1.37,1.98,3.9,2.76,2.4,2.0,1.64,1.83,-0.13,2.8,0.1,3.5,2.48,2.43,2.34,3.7,3.62,1.26
1.2,0.81,2.9,2.97,0.0,0.5,0.47,2.7,0.7,0.48,-0.4,0.78,2.39,1.13,3.29,2.36,2.63,4.3,1.25,2.98,2.11,2.11,3.88,1.71,-0.87,1.9,3.1,2.77,2.82,1.1
3.4,1.72,0.76,0.97,3.4,0.37,-1.02,3.6,3.0,2.39,-0.87,-0.97,2.07,3.05,3.09,2.3,2.8,3.3,3.4,1.2,0.06,3.21,3.45,3.2,1.7,3.22,0.56,0.7,2.66,2.61
2.52,1.5,2.47,0.3,2.24,0.7,2.5,2.56,2.34,1.2,3.3,1.27,0.96,3.38,-0.84,3.3,2.24,1.51,3.34,1.39,1.45,3.5,0.66,0.4,2.94,3.8,2.49,-0.9,3.1,3.58
3.25,0.27,-0.12,4.2,2.0,3.19,2.89,3.42,0.4,2.78,2.79,3.5,2.16,2.75,0.58,2.77,-1.04,3.4,3.5,2.68,2.3,3.75,3.7,2.42,1.7,2.58,2.7,2.17,2.3,3.0
3.84,2.92,-1.2,-0.83,1.0,2.1,1.41,2.41,3.2,2.37,0.98,0.9,-0.82,3.77,2.69,1.44,3.99,1.61,4.2,3.01,4.1,-0.12,2.16,2.38,2.18,2.1,2.29,2.28,2.75,3.27
3.5,3.11,2.98,3.53,1.0,2.8,2.89,2.12,3.0,3.89,4.43,3.0,2.44,3.07,1.33,2.13,2.63,3.1,1.3,1.33,2.63,3.44,2.91,1.52,1.41,1.4,1.46,3.8,3.6,3.2
1.6,0.29,4.23,2.9,0.83,3.48,3.9,0.8,0.01,0.31,2.4,3.37,3.44,1.5,1.59,1.6,2.54,2.18,3.09,1.69,2.34,2.9,1.33,3.2,4.36,2.0,3.55,2.96,2.57,3.09
4.05,0.7,1.92,3.89,1.21,1.1,-0.87,3.23,1.38,2.46,1.49,2.99,3.02,0.45,2.5,3.24,3.24,3.92,4.21,3.95,2.17,3.58,3.29,1.72,0.68,1.63,0.69,3.4,3.3,1.6
2.0,1.74,2.4,3.77,0.62,3.4,0.05,1.26,1.55,2.8,3.18,1.21,2.0,1.26,2.1,1.9,1.21,3.2,1.53,4.2,2.6,2.7,2.1,3.0,-0.2,1.2,4.05,4.3,2.14,1.18
0.96,0.9,0.9,2.13,1.4,3.6,3.61,0.74,2.38,1.63,1.4,0.99,1.77,2.16,1.38,2.97,2.36,0.21,3.36,2.84,2.65,2.51,2.83,4.29,3.33,3.1,2.36,2.39,2.2,3.61
3.4,4.2,3.5,2.74,2.67,0.42,3.45,3.02,3.23,2.2,2.3,2.23,2.61,2.3,0.83,1.64,2.95,1.96,4.1,0.61,3.96,3.42,1.84,3.6,2.83,0.52,1.91,1.83,1.42,3.04
3.85,1.29,3.33,-1.48,-1.04,1.78,2.41,1.1,2.3,-0.14,1.77,2.43,1.7,4.2,3.25,2.1,1.26,-1.0,2.29,3.41,0.4,2.74,-0.89,1.91,2.2,1.35,1.86,3.2,0.3,4.26
2.43,2.7,2.5,2.78,3.03,3.2,1.72,0.51,1.5,3.7,1.27,2.22,2.47,1.13,3.9,0.7,3.2,1.38,1.04,2.4,3.2,2.4,2.0,2.0,2.23,1.52,3.1,0.92,1.41,4.17
1.52,1.91,3.8,1.1,2.96,0.67,2.48,0.45,1.2,3.9,3.27,1.97,3.5,2.86,0.8,2.37,2.61,2.9,0.29,3.2,1.87,1.97,1.19,3.2,0.78,0.68,1.84,2.61,2.5,0.35
3.7,2.41,2.6,2.7,3.6,3.9,4.1,1.97,2.26,2.24,3.54,3.22,-0.18,1.4,3.62,0.75,3.37,4.3,2.78,3.62,2.5,3.37,2.5,0.8,0.0,1.72,0.9,2.48,-1.01,3.3
2.43,3.4,3.06,1.4,3.97,2.89,2.62,2.75,3.68,2.89,1.51,1.52,2.99,-0.88,3.49,2.51,3.4,3.52,3.1,3.4,1.16,0.03,3.49,3.9,2.55,1.68,3.91,4.48,1.7,1.97
2.16,1.92,3.61,2.7,3.0,3.19,3.25,2.49,4.09,2.71,4.5,1.23,-0.45,3.58,1.94,1.9,1.94,1.9,2.35,0.49,2.82,0.7,2.3,-0.86,2.88,1.39,3.7,3.4,3.0,3.65
0.79,1.4,3.54,1.66,2.9,2.7,0.89,2.07,2.87,1.68,2.3,3.4,2.66,1.83,0.95,2.7,-0.08,-0.37,2.87,1.68,1.5,3.2,2.28,3.4,2.6,2.61,2.25,-0.89,0.3,2.7
1.96,2.35,3.0,2.66,2.6,2.3,1.9,1.52,1.69,2.01,1.8,3.12,0.15,2.88,4.43,-0.82,1.56,-0.5,2.5,1.33,2.7,1.48,2.77,2.66,2.0,1.3,2.0,1.93,-0.08,0.31
1.83,0.44,0.57,2.33,2.3,2.31,3.18,3.4,4.5,-0.01,1.21,2.7,3.16,-0.59,3.8,0.03,0.74,-1.1,3.05,2.4,3.3,2.75,3.14,2.0,3.18,3.15,0.87,1.4,3.29,0.76
2.0,1.28,1.38,3.1,1.52,1.29,2.0,3.9,1.28,2.68,3.34,1.26,2.56,3.04,3.11,3.11,2.84,2.33,3.2,1.52,4.27,2.39,2.7,2.5,2.19,2.59,1.0,2.67,2.39,2.14
3.1,0.9,1.83,2.0,2.5,-0.09,3.92,3.8,1.81,2.4,1.8,2.37,1.78,1.69,0.83,1.47,2.4,2.6,2.3,3.7,2.87,3.2,3.44,2.8,0.64,2.22,2.5,2.83,2.8,0.54
2.8,2.0,-0.13,1.02,3.05,-0.72,1.43,2.47,3.1,-0.12,2.29,1.74,1.73,1.8,2.76,3.42,1.55,0.59,2.4,2.6,2.1,3.1,0.83,2.1,0.89,1.15,1.02,1.9,1.53,-0.92
0.7,3.76,1.2,2.34,4.0,3.52,2.1,2.23,2.2,2.49,4.05,1.48,1.84,2.73,3.29,2.88,3.09,2.34,3.26,1.46,1.06,1.96,3.65,3.6,1.78,2.36,3.46,1.75,1.38,-0.48
3.92,0.32,3.6,2.0,1.76,2.8,2.42,1.89,0.56,3.9,1.27,2.23,1.77,0.81,2.96,0.9,3.25,0.22,0.5,2.2,2.55,3.12,3.6,2.6,2.72,3.8,3.41,2.91,1.78,3.41
2.1,0.54,3.29,1.79,2.84,1.79,4.01,3.47,2.9,1.0,0.25,1.6,3.32,2.55,0.34,0.83,2.1,-0.66,2.81,2.89,3.08,3.4,2.5,2.96,2.97,3.92,3.6,3.2,2.0,3.5
2.94,3.58,3.43,2.55,-0.22,2.1,1.62,1.35,2.9,1.2,3.18,2.41,1.2,1.38,1.6,1.5,1.31,1.27,3.7,1.28,0.36,3.46,-0.87,3.3,2.71,0.9,-1.3,4.48,1.06,2.78
2.39,1.61,1.02,2.8,2.3,1.85,2.8,-0.46,3.2,3.6,4.48,2.98,1.94,1.68,2.0,2.64,2.92,2.65,2.9,0.9,1.07,0.31,0.37,3.72,1.5,-0.62,1.1,0.68,3.96,2.46
1.49,2.8,3.4,3.04,3.4,1.0,1.9,0.87,2.7,3.2,4.4,1.95,-1.2,3.14,-0.65,1.7,-0.15,3.24,1.8,1.3,1.24,3.28,3.09,2.88,2.2,3.9,2.0,1.09,1.05,0.37
0.51,2.35,0.84,2.41,2.55,3.8,3.2,-0.8,2.8,1.33,1.98,-0.16,1.7,3.3,3.67,0.49,1.61,2.7,2.8,3.5,1.62,4.37,2.63,1.48,-0.04,0.9,2.6,2.17,-0.25,2.71
2.49,2.5,1.64,1.65,3.31,3.5,1.81,-0.05,1.89,0.49,2.22,2.76,0.02,3.85,2.58,1.16,3.0,3.69,3.82,0.6,2.77,3.9,0.05,-0.14,1.8,3.3,3.53,3.9,3.0,3.19
3.7,2.41,3.4,1.69,2.67,3.45,3.65,2.42,2.0,1.0,3.7,1.45,3.98,2.7,3.12,2.6,-0.4,3.72,1.9,2.7,2.9,2.27,2.21,2.53,1.59,0.6,1.94,2.5,1.62,2.06
2.4,1.67,1.49,3.3,1.11,2.5,-0.69,1.98,1.09,3.68,2.86,3.2,1.93,1.96,2.23,2.39,0.45,1.71,2.55,0.34,2.23,1.0,1.33,1.9,4.21,2.29,2.28,2.83,0.87,2.86
2.3,3.46,1.34,1.5,1.6,1.65,2.64,-1.28,3.8,2.9,-0.83,1.34,1.86,2.87,3.3,2.8,3.1,0.77,3.63,2.71,0.75,2.75,-0.11,2.38,2.9,1.11,2.3,-0.62,2.51,3.77
2.4,2.47,2.93,2.3,3.2,3.1,2.55,4.5,2.15,3.12,3.89,3.53,0.54,3.46,1.26,3.2,2.72,1.56,-0.07,0.83,2.34,2.2,2.0,2.71,2.76,3.49,1.1,3.12,3.13,3.7
1.07,1.7,2.13,2.3,4.09,2.47,3.0,2.43,0.58,0.23,0.64,3.1,2.2,-0.62,1.41,2.66,2.02,2.6,3.23,2.43,0.37,3.2,4.3,2.9,0.89,2.51,3.65,1.2,3.01,2.32
1.86,4.4,0.91,3.52,3.2,4.06,2.1,0.2,1.0,2.92,3.56,2.04,-0.8,1.86,1.3,1.4,2.9,0.55,1.62,2.4,2.9,1.52,2.72,0.95,-0.04,2.6,4.1,2.2,1.68,2.64
2.71,2.41,0.75,1.9,2.47,1.02,3.7,2.75,2.7,3.8,3.3,1.78,2.77,3.2,0.97,2.28,3.21,3.16,1.03,3.3,1.69,2.8,1.08,3.0,1.52,2.5,3.2,1.8,2.42,2.36
3.76,0.91,0.83,2.95,2.4,1.25,2.72,3.44,0.86,0.54,3.15,2.86,2.61,3.44,2.89,3.1,2.48,-1.41,2.3,3.02,1.52,3.15,3.9,2.6,1.59,1.13,1.73,3.33,1.78,3.39
2.9,-1.4,2.52,2.06,1.4,3.12,0.8,1.6,1.97,3.17,0.05,3.8,3.58,2.86,2.33,2.5,3.04,2.11,0.99,1.73,3.13,1.65,1.17,1.44,2.34,3.4,1.34,1.75,1.29,2.3
1.33,2.93,1.33,2.74,2.4,1.9,3.03,-0.08,1.51,3.13,3.68,2.34,3.2,3.21,0.6,2.73,2.77,1.69,2.7,1.5,4.06,4.3,0.56,3.1,3.0,2.3,2.19,3.09,1.2,2.55
0.93,3.5,2.78,1.18,1.64,-0.01,2.9,0.57,3.76,1.17,1.32,0.05,1.22,4.41,1.99,2.11,3.2,2.71,0.94,1.75,-0.69,0.78,0.82,1.93,3.68,2.3,0.3,0.52,2.8,1.51
1.85,1.89,2.61,2.23,2.12,-0.52,2.67,-1.31,2.21,0.72,2.65,2.5,2.84,1.93,2.26,1.85,3.26,4.1,3.2,2.28,3.18,2.69,2.24,2.3,3.59,3.11,2.8,2.85,1.03,4.13
2.87,3.3,1.6,1.74,0.22,3.09,0.9,1.2,4.1,-0.04,1.96,0.9,0.87,1.41,0.7,0.99,3.7,3.16,2.8,1.56,2.49,3.8,3.88,4.2,0.9,-0.72,3.09,3.31,2.5,3.41
1.91,0.99,2.91,1.1,4.09,3.5,-0.43,1.4,0.8,1.6,3.1,1.5,1.91,1.28,2.99,3.89,2.16,3.33,0.7,3.4,2.41,2.46,2.41,4.16,-0.16,3.4,2.19,3.82,1.26,1.53
1.65,1.23,2.19,3.3,2.84,2.9,1.61,2.1,-1.1,0.4,1.81,4.15,2.77,1.52,1.4,2.34,2.82,2.66,2.81,2.1,2.96,3.04,1.84,1.81,0.2,1.7,1.62,1.08,0.47,2.06
-1.25,1.93,2.01,-0.1,3.14,2.8,1.89,2.3,0.48,0.91,2.75,3.18,0.96,2.73,2.22,1.73,2.41,2.61,-0.42,0.68,1.58,3.91,3.3,3.28,3.21,1.31,2.63,2.16,-0.22,2.44
2.05,0.83,2.4,1.8,4.0,2.3,-0.06,2.41,2.75,3.38,2.62,-0.4,2.41,4.02,4.1,0.23,3.7,-0.8,1.75,2.9,2.44,2.6,2.1,1.5,3.2,1.62,-1.08,1.81,3.83,2.74
2.12,3.1,3.11,3.1,3.1,-1.1,2.42,2.78,2.62,2.15,1.0,4.3,0.83,1.52,-0.37,2.35,0.99,3.8,2.57,2.0,3.31,1.65,1.71,-0.87,1.55,2.66,2.6,-0.69,0.9,1.74
2.1,2.9,1.7,-0.12,1.84,1.3,2.11,3.94,0.6,3.5,3.8,3.31,1.81,3.1,2.1,-0.31,0.66,3.68,3.01,3.83,2.52,2.94,2.93,1.34,1.3,2.07,3.12,2.33,4.3,2.8
2.17,0.68,2.7,4.26,1.3,3.1,3.16,2.8,1.61,4.43,2.04,-0.52,0.95,4.19,2.2,3.34,0.52,0.16,2.73,-0.16,3.21,2.94,-0.42,4.1,1.5,-0.73,1.71,2.38,2.06,2.66
0.74,2.56,3.58,0.34,-0.82,1.36,-0.66,1.0,3.65,1.0,2.19,0.79,2.4,1.0,2.37,3.85,3.0,2.48,2.2,4.0,2.06,2.21,1.19,2.69,-0.25,3.69,2.23,2.5,3.83,3.42
3.65,3.91,2.83,1.15,0.8,0.48,2.4,0.36,0.99,0.6,-1.4,1.7,2.3,3.22,0.81,1.09,2.63,3.2,4.1,3.69,1.4,3.81,3.18,-0.25,4.0,2.4,2.4,2.19,2.99,0.94
0.7,2.64,3.65,3.09,1.25,-1.18,4.31,1.52,3.07,0.35,2.2,2.05,0.6,3.45,1.91,2.5,2.99,3.1,3.1,2.68,0.8,2.61,2.72,3.04,-0.21,3.42,1.6,0.7,3.4,2.43
2.47,0.77,1.66,2.39,2.32,1.8,3.7,3.26,1.83,4.4,1.8,0.82,3.2,2.59,2.09,-0.94,0.78,2.55,3.2,0.93,2.49,3.16,3.92,1.2,2.67,2.93,3.6,3.63,1.05,2.9
3.21,1.83,1.1,0.6,2.68,2.41,3.2,2.67,0.2,0.97,3.95,1.3,2.92,3.7,2.55,-1.15,3.1,1.69,3.1,2.11,1.16,1.25,3.5,3.82,1.67,2.09,2.4,0.89,0.05,2.29
2.17,3.99,0.4,2.12,-0.18,2.51,0.48,3.5,2.41,3.05,1.71,1.3,3.6,2.49,2.7,3.0,2.55,1.75,4.11,1.72,2.4,2.3,2.01,1.61,2.3,1.0,3.26,3.2,1.2,3.1
2.51,2.55,2.79,0.99,3.9,3.1,3.1,1.74,2.19,3.22,3.7,3.51,0.8,0.14,2.56,2.54,0.2,2.19,4.2,-0.4,2.11,0.8,3.38,-0.72,2.5,-0.4,2.29,2.15,1.0,4.2
2.72,1.88,3.45,4.06,1.4,0.83,2.47,3.95,2.4,0.94,4.2,3.6,4.49,0.62,2.47,2.48,3.44,1.5,3.29,4.1,1.5,1.39,3.15,1.33,0.9,2.67,1.53,2.4,-0.4,1.07
2.74,1.91,1.86,1.44,-0.51,2.7,3.62,0.17,2.74,3.3,3.44,-0.66,2.9,1.47,3.1,0.7,2.62,1.55,0.15,1.58,2.3,2.63,1.1,1.01,3.7,0.72,3.5,2.75,2.18,4.21
0.16,2.14,3.21,1.52,3.5,3.25,3.61,0.34,1.33,0.95,2.6,3.96,0.83,2.63,4.01,2.54,4.05,3.76,1.77,2.05,0.89,0.97,1.2,2.9,3.4,3.2,3.21,1.5,-0.38,2.44
1.35,3.43,2.48,2.9,1.9,3.1,3.3,3.46,0.61,1.48,2.61,3.19,-0.25,1.2,2.9,2.5,0.24,2.15,1.8,2.12,2.6,0.46,2.71,3.5,3.22,1.64,3.33,2.98,0.78,2.17
1.15,2.8,3.48,0.66,3.11,0.76,-0.09,2.91,2.21,2.27,0.7,0.3,2.23,3.7,2.8,3.1,2.0,-0.41,0.84,1.9,1.0,-0.84,3.27,3.72,2.75,2.08,3.3,3.5,2.43,3.5
-0.18,1.08,1.46,2.93,1.57,2.9,2.83,2.83,2.96,3.01,2.7,2.89,2.72,3.36,2.57,0.75,4.1,2.89,2.1,3.29,3.91,-0.25,3.28,2.7,3.2,1.74,2.9,1.33,2.15,1.23
2.35,3.8,3.6,2.11,0.9,-0.97,3.56,2.0,3.1,3.04,1.3,1.0,3.54,2.1,0.66,3.11,0.59,3.48,3.36,3.99,-1.28,3.7,3.2,0.53,4.12,2.9,1.7,1.93,2.3,3.12
0.3,0.68,2.12,4.12,3.0,2.79,3.82,2.51,3.6,-0.57,3.03,1.72,0.68,1.53,1.68,4.4,2.1,1.4,3.64,1.52,2.31,2.17,1.51,0.7,2.8,2.26,2.78,2.06,1.9,1.32
3.15,1.19,0.99,2.62,2.79,1.16,2.37,1.72,2.19,2.36,3.82,0.92,0.69,2.95,4.2,3.36,2.21,0.5,1.39,1.96,0.81,2.21,1.64,3.67,1.94,3.95,1.69,1.6,2.26,2.07
3.04,2.2,3.5,2.52,4.3,2.19,0.46,2.0,1.94,1.57,3.5,3.65,2.53,3.37,2.92,2.59,3.8,2.65,2.62,1.78,2.1,1.49,4.25,1.1,0.02,2.14,3.1,2.2,1.9,3.0
2.8,2.1,-0.65,4.3,3.18,0.68,1.67,2.85,2.71,1.18,1.29,1.2,1.26,2.77,1.58,2.81,1.82,2.5,1.56,4.39,0.7,1.33,2.89,-1.0,3.26,1.91,0.79,2.87,3.31,1.3
0.25,4.1,3.3,3.0,1.52,2.17,2.2,1.67,1.9,1.8,2.1,1.56,2.9,3.13,0.68,3.88,2.74,1.82,0.8,3.33,1.7,1.6,2.16,1.68,0.03,4.24,3.36,1.2,3.2,3.59
0.11,2.4,1.6,0.51,2.74,3.62,2.2,1.7,2.06,0.14,0.78,1.5,2.02,0.12,3.21,0.47,0.4,1.05,0.8,-0.93,3.83,0.64,3.3,2.0,1.3,1.49,1.52,3.59,0.03,3.7
-0.22,3.1,2.05,2.17,3.01,0.53,3.15,0.95,0.3,2.31,2.6,3.22,3.3,2.09,2.84,1.64,2.84,2.56,4.4,-0.84,3.35,3.0,3.15,1.21,2.22,3.15,3.15,2.8,1.2,3.57
0.59,3.41,3.14,3.07,3.52,2.47,1.83,1.2,2.6,3.89,1.97,3.1,2.45,2.9,0.9,2.94,3.9,1.49,3.43,1.84,1.0,2.22,1.22,3.3,2.5,1.5,1.78,1.4,1.99,3.3
2.3,2.9,3.7,3.84,2.43,1.03,3.15,4.21,0.83,2.98,1.97,1.13,2.63,3.7,2.53,2.73,3.51,3.7,2.91,2.23,-0.09,2.0,1.71,3.18,1.14,3.6,3.3,3.0,-0.03,1.62
3.25,2.49,2.55,2.6,2.73,2.54,1.09,3.1,1.21,3.7,3.58,2.7,3.02,1.27,3.97,0.4,2.8,0.54,3.18,2.87,0.83,3.19,0.95,3.36,3.01,2.75,1.32,2.78,1.5,3.6
1.45,1.45,1.56,2.08,0.8,2.36,1.89,2.81,3.31,2.67,1.0,2.38,3.6,2.56,1.64,3.15,2.65,2.21,4.14,3.76,2.6,1.92,1.24,1.4,3.27,-0.27,0.3,2.3,3.18,0.7
4.23,1.91,0.46,1.52,2.16,3.1,4.29,0.67,2.08,2.0,1.89,2.8,2.8,0.87,4.26,2.26,3.22,1.32,1.23,2.77,1.5,3.44,2.53,2.9,2.41,3.38,1.79,0.54,4.43,3.4
1.15,2.87,2.07,2.94,2.34,-1.45,2.6,2.67,3.57,2.23,-0.01,3.11,1.4,3.15,2.8,-0.42,2.54,1.14,0.66,3.3,3.17,1.78,-1.02,2.4,1.73,2.9,2.62,3.7,2.9,3.0
2.0,0.71,2.45,-0.09,3.5,0.93,2.5,2.76,4.1,2.2,2.1,2.94,3.4,2.4,2.1,2.77,3.9,2.0,1.13,1.86,3.9,1.6,1.4,-0.04,2.86,1.9,3.3,3.99,3.79,2.81
1.98,3.0,2.32,1.38,-0.88,2.9,1.69,0.33,3.2,1.06,2.41,0.9,2.93,2.6,2.0,0.77,3.5,3.6,2.2,3.6,0.03,2.62,1.7,3.5,0.02,1.07,2.66,1.19,3.66,2.4
3.2,2.5,1.26,4.2,2.87,2.6,3.8,2.65,1.71,2.04,3.2,1.89,1.05,0.8,0.6,4.3,3.4,1.44,1.02,2.9,2.37,3.6,0.4,3.3,2.98,2.92,2.8,-0.51,2.18,3.53
2.49,-1.27,3.24,2.07,0.3,3.9,0.56,2.8,3.4,-0.71,0.9,0.9,3.92,-0.3,2.14,2.4,2.4,0.78,2.6,2.41,1.72,1.87,4.1,1.56,1.18,1.13,2.43,2.5,3.62,2.66
2.13,1.0,3.0,2.7,2.41,1.7,2.3,3.22,1.35,3.64,3.05,2.08,1.9,2.97,3.16,2.99,1.36,2.12,3.19,1.5,3.35,0.69,2.66,2.13,3.2,4.37,4.31,0.46,0.8,4.1
3.22,2.4,2.8,-0.84,2.6,2.26,0.54,2.0,4.24,0.45,2.0,1.82,3.87,3.3,0.4,1.48,2.31,1.79,2.06,3.15,1.18,1.52,1.26,2.36,2.06,2.96,-0.41,2.98,2.26,3.12
3.47,3.0,3.05,2.9,3.4,2.06,1.26,1.69,1.64,3.1,3.57,3.12,2.08,3.07,1.53,1.1,3.8,0.74,3.2,2.64,0.86,2.37,3.34,3.0,0.81,1.1,0.6,3.61,0.7,2.38
3.16,1.51,0.14,3.99,2.43,3.41,-0.28,2.42,3.42,3.1,2.36,1.51,3.15,3.54,1.64,2.5,2.3,1.1,3.11,3.71,1.26,2.87,2.05,3.37,1.29,2.3,2.17,1.1,3.37,3.12
3.6,2.26,3.12,4.24,1.1,3.1,2.18,2.6,3.6,3.11,3.47,2.36,3.48,0.44,2.45,0.54,0.37,3.82,3.46,1.75,-0.31,1.69,2.26,2.47,3.69,1.52,3.7,3.72,-0.65,3.44
2.01,1.87,3.36,2.1,3.5,3.1,1.4,2.8,1.98,1.6,1.67,2.0,1.25,2.19,2.9,2.23,2.74,4.31,2.1,2.81,2.85,0.46,3.2,1.87,0.36,0.39,3.22,1.88,2.22,1.74
0.8,3.8,2.2,0.78,0.87,2.8,1.4,2.46,2.55,3.46,3.49,2.84,-1.17,0.6,2.33,3.09,1.99,2.28,3.9,2.5,2.51,4.09,-0.87,-0.12,2.41,1.1,1.13,1.67,-0.15,3.6
3.11,2.87,3.08,2.54,1.63,1.8,-0.45,1.03,3.14,1.62,2.5,1.2,2.8,3.45,3.47,1.6,-0.41,4.2,1.56,2.9,0.07,-0.82,1.5,1.48,3.72,1.14,1.26,1.72,0.77,4.05
2.79,0.9,1.86,-0.04,3.68,1.13,2.33,1.59,1.97,2.69,2.47,3.05,4.0,1.79,2.7,3.07,1.81,2.71,3.4,3.21,1.68,3.39,1.3,0.75,0.29,3.37,3.6,4.3,1.29,3.4
2.1,1.6,3.1,3.52,0.39,-1.33,2.03,3.3,1.92,3.94,0.5,3.53,2.5,0.2,2.43,1.5,1.63,1.79,4.23,2.15,-0.1,4.33,1.7,0.59,3.26,2.56,3.99,2.1,1.73,3.1
